Date,Radial Distance from Sun(AU),Electronic Box Temperature(DegC),Out Board Sensor Temperature(DegC),In Board Sensor Temperature(DegC),Search Coil Magnetometers Temperature(DegC),Solar Array Angle(Deg),High Gain Antenna azimuth(Deg),High Gain Antenna Elevation(Deg),IBS_R,IBS_T,IBS_N,IBS_time,OBS_R,OBS_T,OBS_N
2022-07-09,1.04107099546092,3.25098581583122,-86.1461983979689,-73.2360924467769,-113.254020422805,0.018214618142963,-167.308349015396,-91.0331860913835,0.1452620336995549,0.0469813112448397,0.0372847077624794,389.0,-0.1237140174894836,0.23244302761732,0.0120306571539524
2022-07-10,1.03873126471724,3.23974627207218,-86.1413094145678,-73.2360924467769,-113.245737492007,-0.0181490043488282,-167.162608505017,-91.0521031752984,0.1207891761089198,0.1001986287541279,0.1049378323060798,389.0,-0.1489780371334851,0.2621672241063466,0.0489837342185236
2022-07-11,1.03593723031812,3.25660558771074,-86.1070865307596,-73.2259503927623,-113.218721305493,-0.0181490043488282,-166.995511507398,-91.0468528168991,0.1087690251556988,0.0874180301840368,0.1546315491354785,389.0,-0.1539346144966284,0.2345476923940176,0.0681901393787902
2022-07-12,1.03269087454528,3.32685273620474,-86.0924195805561,-73.205666284733,-113.222217453798,0.018214618142963,-166.80694758636,-91.1003528972708,0.1454658665967888,0.0998802428909164,0.1590290620762645,388.96875,-0.1027200730581865,0.2373241177920014,0.0695067538995086
2022-07-13,1.02899464487994,3.3437120518433,-86.0777526303526,-73.205666284733,-113.210068066152,-0.0181490043488282,-166.722322818275,-91.1116482159786,0.1354551495144979,0.0807822943341128,0.1526809311157443,388.96875,-0.1060486583746131,0.2222835247064362,0.0685139179850774
2022-07-14,1.0248511881176,3.32404285026498,-86.0484187299456,-73.1853821767038,-113.189684759133,0.018214618142963,-166.577444906324,-91.1310759924945,0.120013494248071,0.1505797777706139,0.1822340570434486,388.96875,-0.1054825601273053,0.2817616178454545,0.116899541910251
2022-07-15,1.02026352677624,3.30718353462643,-86.0581966967479,-73.2158083387476,-113.168010817927,0.018214618142963,-166.426185482625,-91.1516238595056,0.1171639541356095,0.1270911060229677,0.1599276721848996,389.0,-0.0941915615229264,0.2547676482591438,0.1247869295963354
2022-07-16,1.01523501507394,3.29032421898786,-86.0581966967479,-73.2513055277988,-113.143515996935,-0.0181490043488282,-166.259255854851,-91.1446998026655,0.133001769553283,0.1315407653916527,0.1356489707373968,389.0,-0.0650864655048616,0.2549961299171359,0.1377321284743192
2022-07-17,1.00976933890499,3.26222535959026,-86.0484187299456,-73.2462345007915,-113.115040359103,0.018214618142963,-166.066675057554,-91.1954747586528,0.1122817678995573,0.0882921841844972,0.0856002268888165,389.0,-0.073509270436434,0.2184106474185856,0.1085189756429785
2022-07-18,1.00387051576399,3.40833942845779,-86.0484187299456,-73.2513055277988,-113.075368333553,-0.0181490043488282,-165.91370760314,-91.2149068267034,0.023914680191665,0.1012615413024428,0.1470845373756368,389.0,-0.1439948921586811,0.2311196843936798,0.1936997286428627
2022-07-19,0.997542894473712,3.3788356260903,-86.063085680149,-73.2817316898427,-113.041996998952,0.018214618142963,-165.817742789252,-91.1989447982834,0.0127364041263227,0.1184030603022816,0.1422437857956927,389.0,-0.1453059517390101,0.2669683765874363,0.2054091256348308
2022-07-20,0.990791155513827,3.36057136748187,-86.0533077133468,-73.3020157978719,-113.008021190111,-0.0181490043488282,-165.610725270021,-91.2534018908404,0.0235215802536351,0.1596676351003381,0.1178218257702132,389.0,-0.1215833348906861,0.3095279213319551,0.1899267975964342
2022-07-21,0.98362031071122,3.37181091124091,-86.0581966967479,-73.3273709329085,-112.969574450181,0.018214618142963,-165.518365345083,-91.2346503650192,0.0268627889455291,0.1310516511159694,0.0599544716696626,389.0,-0.113644504387924,0.2843588349389506,0.1367887091696519
2022-07-22,0.976035702940358,3.36057136748187,-86.0777526303526,-73.3577970949523,-112.926264687766,-0.0181490043488282,-165.354739530811,-91.2844211019421,0.0333573435651032,0.0964813027585137,0.0781665836465034,389.0,-0.0954546695149194,0.2494811578503451,0.1643146090020522
2022-07-23,0.968043006000348,3.36619113936138,-86.0679746635503,-73.3882232569962,-112.87988898844,0.018214618142963,-165.205462796035,-91.3019606032942,0.0813465637583206,0.0768191406873501,0.053020143100221,388.96875,-0.0497599708753885,0.236927511889255,0.1369383295304065
2022-07-24,0.959648224486792,3.38867022687946,-86.0777526303526,-73.4440045540766,-112.838991677269,-0.0181490043488282,-165.047946315089,-91.3196331422147,0.066592416642426,0.0734229058188288,0.0726140986514816,388.96875,-0.0594666882320463,0.2419309112915591,0.1523246555260158
2022-07-25,0.950857693550336,3.39709988469875,-86.087530597155,-73.4693596891131,-112.782465167288,-0.0181490043488282,-164.912114957786,-91.3361426752955,0.0428391949626722,0.0798858973897601,0.0385908305502106,388.96875,-0.09996172642727,0.2496837088245957,0.1105887235648114
2022-07-26,0.941678079214418,3.49404094962047,-86.0924195805561,-73.499785851157,-112.735822627983,-0.0181490043488282,-164.761447765844,-91.3537937565437,0.0188293258602697,0.075904040354348,0.0360508679526906,389.0,-0.1380535112049031,0.2436626447648669,0.1116761213273498
2022-07-27,0.932116375285132,3.50949532228915,-86.1021975473585,-73.5302120132008,-112.673605347007,-0.0181490043488282,-164.626118518074,-91.36929907056,0.0335664811195962,0.0799060472313238,0.0122891055071294,389.0,-0.1336871325969677,0.2479222519713427,0.1041852441835793
2022-07-28,0.922179908572542,3.51230520822891,-86.1070865307596,-73.5758512562666,-112.609144431916,0.018214618142963,-164.472447252007,-91.3869244026014,0.0605038969645196,0.0668947000141087,0.0028726653897232,389.0,-0.1190714185156414,0.2286683926155637,0.1105768350462088
2022-07-29,0.911876332300278,3.51792498010843,-86.1070865307596,-73.5961353642959,-112.545364231059,-0.0181490043488282,-164.341894482095,-91.4015928673974,0.0725359521674629,0.0708371481548697,-0.0030647229956137,389.0,-0.1283340876162096,0.2321287595958188,0.1255380978026669
2022-07-30,0.901213630279282,3.50106566446987,-86.5422060534635,-74.1083090920341,-112.47700963055,-0.0181490043488282,-164.181652876765,-91.4203683306749,0.1300876077709239,0.0586886195659773,-0.0210316927790138,389.0,-0.0959804146596263,0.2128894484062086,0.1261545235738962
2022-07-31,0.890200114080636,3.50106566446987,-86.1070865307596,-73.7076979584567,-112.406329710219,0.018214618142963,-164.047413678749,-91.4343973568359,0.1131834748092626,0.0966357073577296,-0.0410534462407224,389.0,-0.1106791465126425,0.246301160422828,0.1182112798634023
2022-08-01,0.878844434055444,3.61627098800003,-86.1168644975619,-73.7584082285297,-112.32406131077,-0.0181490043488282,-163.914865345311,-91.4494735174059,0.1667118638800927,0.1246425400088622,-0.0086209501835408,389.0,-0.0617931329228997,0.2646932894850015,0.1594118083792195
2022-08-02,0.867155534274878,3.6471797333374,-86.5666509704693,-74.2502978482387,-112.242646520321,0.018214618142963,-163.769455283085,-91.4649359160777,0.1428926319135098,0.152565416695371,0.0024233990287491,389.0,-0.0818311813321414,0.2929098536589354,0.1752246033803716
2022-08-03,0.855142719072146,3.64155996145787,-86.498205202853,-74.1995875781656,-112.186661626918,-0.0181490043488282,-163.63040956647,-91.4818703110704,0.2019191056759574,0.1780663487635423,0.0305826720122165,389.0,-0.0255940317176212,0.3193505774348705,0.2119185079189931
2022-08-04,0.842815607015326,3.68370825055428,-86.0288627963409,-73.7837633635663,-112.072115358528,-0.0181490043488282,-163.506264057512,-91.495015281132,0.1773005939850902,0.100814414847121,-0.0583058283923921,419.0,-0.0442337619126,0.231937203194365,0.0948713446248541
2022-08-05,0.830184141370326,3.6893280224338,-86.468871302446,-74.2857950372899,-111.981705616842,-0.0181490043488282,-163.372286643098,-91.508396285589,0.1728961821666701,0.0912263087941482,-0.0328187003920463,419.0,-0.0453697346743532,0.2201046818459265,0.0967435333646107
2022-08-06,0.817258589116523,3.69213790837356,-86.4884272360507,-74.3618604423995,-111.888142806824,-0.0181490043488282,-163.236875856173,-91.5253006398404,0.1238241053280457,0.0639993344425327,-0.0065100046451857,419.0,-0.0860848744539253,0.1874167219127347,0.090560060195145
2022-08-07,0.804049539818895,3.69494779431331,-86.4835382526495,-74.4074996854653,-111.788987248661,-0.0181490043488282,-163.103108726948,-91.5396171988105,0.1068054202938905,0.1140283029331774,-0.0224161721842198,419.0,-0.0785136697911752,0.2411516636087777,0.056075809216597
2022-08-08,0.790567904368439,3.07958277350585,-86.4933162194519,-74.4937071445896,-111.667177520795,-0.0181490043488282,-162.985452018099,-91.551187175724,0.0928578388302387,0.1286155679603811,-0.0676529807861494,419.0,-0.0615870761045795,0.2576817217521,0.0197588373824269
2022-08-09,0.776824913184684,3.70759228104224,-86.4933162194519,-74.54948844167,-111.565260985699,-0.0181490043488282,-162.862014612327,-91.5658685151234,0.1395774508212255,0.1607920204991142,-0.0919576847405089,419.0,0.0218997204830222,0.3053320353585921,0.0024526583661642
2022-08-10,0.762832115603457,3.58817212860243,-86.8355450575336,-74.9754547102839,-111.034706866104,0.018214618142963,-162.737414200714,-91.5806313936776,0.1227132551612885,0.1015553775203988,-0.1126546167342721,419.0,0.0205933207634469,0.2537101552296676,-0.017457096270493
2022-08-11,0.748601377697453,3.37462079718066,-86.8208781073301,-74.9957388183132,-110.342916050216,0.018214618142963,-162.616135436778,-91.5925489848825,0.2020227940398048,-0.0153675250185051,-0.1289632235190373,419.0,0.1072152732169395,0.1352570756544871,-0.0594821593314045
2022-08-12,0.734144879957702,3.49544589259035,-86.0239738129397,-74.5241333066334,-110.959637700392,0.018214618142963,-162.501804667137,-91.6058999485984,0.1207870155143788,0.0101487130635396,-0.0982561201187383,389.0,0.0490172405048399,0.1583686642253343,-0.0291875696137087
2022-08-13,0.719475114991717,3.8227976045724,-86.1021975473585,-74.5444174146627,-113.239257092501,29.8000214389258,-162.386143521813,-91.6189547964361,0.0806941113037487,0.1671690742395064,0.0610998986253091,389.0,0.0210246082494333,0.3155952002161061,0.122100654306168
2022-08-14,0.704604884518575,4.01246490550621,-86.0435297465444,-74.4227127664873,-113.799659169823,29.8000214389258,-162.284000710049,-91.6314989516727,-0.0148862477474281,0.2209833963245747,0.0547926308926007,389.0,-0.0718354011785434,0.3726231863257568,0.1089701766958889
2022-08-15,0.689547299226816,4.03634893599417,-86.0581966967479,-74.4937071445896,-113.799811649812,29.8000214389258,-162.181033923668,-91.6426912735534,-0.001152042937673,0.1556137631769144,0.0714295170999744,389.0,-0.0609397281333275,0.297708633567822,0.1241163511631946
2022-08-16,0.674315774342574,4.15857897437374,-86.0484187299456,-74.54948844167,-113.726555906819,29.8000214389258,-162.083225561712,-91.6538492631583,-0.0262871859321502,0.0938972467368089,0.0200811606118219,388.96875,-0.0860728682733094,0.2363588686829411,0.0695641378408928
2022-08-17,0.658924026963207,4.21477669316894,-86.0875305971549,-74.6864061708673,-113.624574023157,29.8000214389258,-161.982035470598,-91.6671830607363,-0.0825370906181232,0.0641561700115272,0.0118268578722678,388.96875,-0.142914205420693,0.2057859030160836,0.0657603815320033
2022-08-18,0.643386071768774,4.27940406978342,-86.087530597155,-74.7675426029843,-113.511226934646,29.8000214389258,-161.902178597302,-91.675886292628,-0.112348224551423,0.0031884251761368,-0.0220971614264197,388.96875,-0.1883221757286285,0.15115381350634,0.045635773890507
2022-08-19,0.627716217282488,4.33560178857862,-86.0973085639573,-74.894318278167,-113.391257858068,29.8000214389258,-161.820025753069,-91.6881514981245,-0.0906477683249542,-0.1049622727637497,0.0893155623499046,389.0,-0.1983894891953458,0.0418130694592187,0.1866385842626329
2022-08-20,0.611929061487194,4.39741927925335,-86.5422060534635,-75.4115630329125,-113.262782576424,29.8000214389258,-161.744160006824,-91.6980005697182,0.072042434974907,-0.0644034611444628,0.1255352788431163,389.0,-0.0621339053844861,0.0726202770800971,0.2487392731860751
2022-08-21,0.596039486946366,4.46204665586783,-86.1217534809631,-75.1275855205032,-113.130446283645,29.8000214389258,-161.675654242184,-91.708287377827,0.0950928367094215,0.0681590448154892,-0.017777278386908,389.0,-0.0375604666071194,0.2071849579729884,0.1097378214382036
2022-08-22,0.580062655380948,4.01808467738573,-86.4884272360507,-75.6245461672195,-112.975630084006,29.8000214389258,-157.632114680785,-91.6770965053468,0.0857428956927536,0.1553233702681289,-0.0945684244255406,389.0,-0.029702645308766,0.2895471211159056,0.0417444949688294
2022-08-23,0.564014001453606,4.40584893707263,-86.4639823190448,-75.8679554635703,-112.747176941404,29.8000214389258,-157.533533842625,-91.6852976277064,0.0159580674613832,0.1383076708087908,-0.0839182110914842,419.0,-0.0782288675748335,0.2631912627045304,0.0425839367846258
2022-08-24,0.547909235510069,4.6615485575908,-86.23420009919,-75.6549723292634,-112.685732951798,29.8000214389258,-161.510863610322,-91.7373281915411,-0.0732969179270453,0.1113027739180277,0.0136450168045892,419.0,-0.1532443259138704,0.2308312399884519,0.12868584927005
2022-08-25,0.531764307974045,4.75146490766312,-86.498205202853,-75.9947311387531,-112.536612968868,29.8000214389258,-161.478368111366,-91.7452546556951,-0.0912011208589269,0.1447276455563888,0.0887554781923423,419.0,-0.1738940478868404,0.270963624056482,0.1450561195859765
2022-08-26,0.51559542866695,4.82452194209689,-86.5079831696553,-76.1671460570016,-112.364590776109,29.8000214389258,-161.449782200305,-91.7543226680163,-0.0924618604397793,0.1262782754513947,0.1307837304142908,419.0,-0.166657858610417,0.2623124647507527,0.0916398579728994
2022-08-27,0.499419047249801,4.91162840622945,-86.8599899745394,-76.6742487577325,-112.176920893708,29.8000214389258,-161.436517067278,-91.7619143924822,-0.0393088276253723,0.0924671142865851,0.1881783918546384,419.0,-0.1130224609321586,0.2405098951071209,0.111389160812935
2022-08-28,0.483251841086606,4.45361699804855,-86.4590933356436,-76.4308394613817,-111.977156518326,29.8000214389258,-161.431392975129,-91.7719737492645,-0.0787471894788375,0.0838843035887067,0.1840643280173635,419.0,-0.1387672227670271,0.2365846385692505,0.1161499147448521
2022-08-29,0.467110700009892,4.78518353894025,-86.4786492692483,-76.6641067037179,-111.758774828572,29.8000214389258,-161.413255138736,-91.752896066824,0.0245071930365811,0.0531671829367746,0.1164563400379634,449.0,-0.0247892759977484,0.1881202872147684,0.1175192212208576
2022-08-30,0.451012705291011,5.1860776697343,-86.7622103065161,-77.1103570803611,-111.567121824284,29.8000214389258,-161.460013218466,-91.786934038404,0.0449311473165204,0.1142139269786653,-0.0687757921323733,449.0,-0.0078024593055439,0.241171286841751,0.0288671466229159
2022-08-31,0.434975096264548,5.32684220804173,-86.4199814684343,-76.9075160000687,-111.471483308057,29.8000214389258,-161.497894593175,-91.7918521368991,0.1612699429323497,0.050016997443136,0.0162787282483125,359.0,0.0715514977624283,0.1708394146700674,0.0804999628608879
2022-09-01,0.419015206355563,4.79361319675952,-86.1461983979689,-74.2604399022534,-114.495964201868,55.890920576791,-161.542882748955,-91.797444006305,0.1204931848603284,0.0595756408607004,0.2291024394872662,329.0,-0.0412181656153225,0.1755342702011964,0.2501968039379417
2022-09-02,0.403150290808621,4.53791357624135,-85.7257458254685,-72.5870009898413,-115.554493827745,55.890920576791,-161.750125239729,-91.388495104215,0.155182256385555,0.089738157497065,0.2864717581224088,329.0,-0.0261578349990899,0.1826508911167524,0.2506149921281515
2022-09-03,0.387396806291527,4.72617593420528,-86.1559763647712,-72.6072850978706,-115.151511355126,55.890920576791,-168.980775350185,-75.125774941678,0.0874967563904208,0.1915062765175252,0.2908026854545765,329.0,-0.122110881159233,0.2917525950702916,0.235922623464178
2022-09-04,0.371755303033516,3.41114931439755,-86.3906475680273,-73.073819582543,-113.647013927444,55.8545569542992,-170.271760850762,-74.475604990683,0.1002364070535004,0.2577138614326106,0.1591980689830275,329.0,-0.1130720121137884,0.3383653308062671,0.1073231500713721
2022-09-05,0.356799298197267,4.79923296863904,-86.1413094145678,-72.9115467183091,-114.360137487139,55.8545569542992,-170.347738176902,-74.5252408782872,0.1217942128379919,0.1974069485230568,0.1719589441196006,359.0,-0.0916243398909863,0.2631604893561026,0.137233424212986
2022-09-06,0.34203249203119,4.95658658126561,-86.1021975473585,-72.2675262883809,-114.738794309731,59.9091008621347,-170.470197112816,-74.6253495027158,0.0852476744996493,0.1445470463892694,0.0743763213696104,359.0,-0.063048517619889,0.1915506654008873,0.0722611356726881
2022-09-07,0.327371253080828,4.91724817810897,-86.1119755141608,-71.9784777489642,-114.801861122071,59.9091008621347,-170.569546135645,-74.7182740984526,0.0705996335878768,0.1608766695275848,0.0996616683512365,359.0,-0.0183014805714126,0.2103815351699718,0.1008873354996417
2022-09-08,0.312834408408277,4.98328049769333,-86.1021975473585,-71.9835487759715,-114.901991463017,59.9091008621347,-162.44687731754,-89.8719140317149,0.0078790192803367,0.2629770142359718,0.0423027479723157,359.0,-0.0747181010186574,0.3229286668652615,0.0204535098170362
2022-09-09,0.298442133382954,5.16006683113401,-86.0973085639573,-72.1813188292566,-115.07022045592,59.9091008621347,-162.450765447763,-90.2135459242115,0.0651413920660389,0.1651753575749682,0.1119143415145641,359.0,-0.0323861737426071,0.2322993833152648,0.0512149952471749
2022-09-10,0.284215044967603,5.29930132011201,-86.1168644975619,-72.303023477432,-114.934992489075,59.9091008621347,-162.718308289283,-90.1629701905598,0.0321793220322932,0.1422352831977916,0.1595914713349206,358.96875,-0.0893749087118039,0.2170450740681545,0.0680421769664345
2022-09-11,0.270173989710116,5.45230625305489,-85.6866339582592,-72.0951113701323,-114.745683137778,59.9091008621347,-162.935580096099,-90.1283975889223,0.1165276292651721,0.0266334643752211,0.1814309052095635,358.96875,-0.0314717876160894,0.1091955178643995,0.1203980878708724
2022-09-12,0.256339950910448,5.58695059404462,-86.1070865307596,-72.581929962834,-114.513733846871,59.9091008621347,-163.260655248635,-90.0788389489386,0.1888895084125457,0.110432070801627,0.1553516919672933,358.96875,0.0062484881386938,0.2006889870536848,0.1012760215097266
2022-09-13,0.242733985473794,5.71241463905777,-86.1657543315736,-72.7695579621044,-114.26471704673,59.9091008621347,-163.584678975228,-90.0359150212352,0.3251128351569666,0.1941903066362538,0.0155510265305028,358.96875,0.0964265866627417,0.3015997491717976,-0.0397710731257723
2022-09-14,0.229377169024163,6.19591022715724,-86.063085680149,-72.8101261781629,-114.005349228444,59.9091008621347,-164.03111872239,-89.9846354759316,0.3409691820587104,0.1373679020094831,-0.0582854312731482,358.96875,0.0831597548928508,0.2625282405632708,-0.174176411484904
2022-09-15,0.216290539911552,6.33361466680582,-86.0777526303526,-72.9673280153895,-113.711514845107,59.9091008621347,-164.362317894606,-89.9513846669089,0.3164865597896306,0.0680576289186372,0.0296048977693237,389.0,0.0573839693906828,0.2238971972365139,-0.1339656409261498
2022-09-16,0.203495040410777,6.49273979706641,-86.0973085639573,-73.2107373117403,-113.407344496843,59.9091008621347,-164.690957500532,-89.8910567552058,0.1575543639126448,-0.0375162976035363,0.0285396546109508,389.0,-0.098974121467247,0.1256158747948224,-0.1153101719935384
2022-09-17,0.191011452366239,6.65492502598585,-86.4737602858472,-73.7482661745151,-113.068327025518,59.9091008621347,-165.363983496045,-89.85951578865,0.1111237110462676,-0.0257763536064156,0.0022847463129828,389.0,-0.1177365067685245,0.149495734747521,-0.0332638150091637
2022-09-18,0.178860326173129,6.89055262271787,-86.4542043522424,-73.8953259577271,-112.712629332607,59.9091008621347,-165.940933097775,-89.8110042830753,-0.0067753677672516,0.1189879584449269,-0.023162621583358,389.0,-0.1969063647144556,0.2805735417074738,-0.013141933507186
2022-09-19,0.16706190174823,6.12399790867409,-86.5030941862542,-72.7036346110095,-113.080971973127,59.9091008621347,-166.563188428836,-89.7693291919009,0.1392975308739483,0.137672744551061,-0.0752598349754156,359.0,-0.0629180739199984,0.2984594959695152,-0.0364110499729367
2022-09-20,0.155636020346429,6.35503535741783,-86.1510873813701,-70.8273546183051,-113.54624832055,69.9818242923629,-167.346044042372,-89.6898696195599,0.0982274055580031,0.1623446164963255,-0.0686644206808286,359.0,-0.1289889665978156,0.331659808251829,-0.0724985635584657
2022-09-21,0.144602027118555,6.90891321467102,-86.0826416137538,-70.6143714839981,-113.371544373855,69.9818242923629,-168.38731373559,-89.6564575439779,0.2487910109477988,0.0839866135516421,-0.0690655072666117,359.0,-0.0248263427191672,0.2723907274431647,-0.0571380069252875
2022-09-22,0.13397866386184,7.24093391915705,-86.0924195805561,-70.6650817540712,-113.000364516408,69.9818242923629,-169.342107197619,-89.6064225436688,0.2414165452388746,-0.0173812417129994,0.1140731263654443,388.96875,-0.0222689439463657,0.1651195542863172,0.121163483583386
2022-09-23,0.123783947991816,7.4888019105245,-86.0924195805561,-70.76143126721,-112.568121869326,69.9818242923629,-169.393017670959,-89.6039205790766,0.1819297155273367,-0.1247906749575077,0.2899691595720287,389.0,-0.0681771138270756,0.0616266349377139,0.2939871932136877
2022-09-24,0.114035040123703,7.81470241769281,-86.4590933356436,-71.2279657518825,-112.109794252802,70.0181879148546,-171.580708902852,-89.5041681520084,-0.0247966137731484,-0.114163212536107,0.2105150448227526,389.0,-0.2571741786105567,0.0689460700309013,0.2259940555090506
2022-09-25,0.104748098691087,8.12989257955512,-86.9626586259639,-71.8719861818107,-111.59899718313,69.9818242923629,-172.895609313242,-89.4523221241556,-0.0021446297121319,-0.1270155828672804,-0.0504636365575022,419.0,-0.1995700101351262,0.0735852832795542,-0.0338167102206969
2022-09-26,0.0959381219649722,8.5016945666063,-86.4444263854402,-71.5170142912991,-111.078457731344,69.9818242923629,-174.359425969514,-89.4004803878373,0.0624735290030403,0.0216116690631207,-0.0355618968779882,419.0,-0.1465899774983076,0.2413022573653351,-0.0216995058074095
2022-09-27,0.087618777906545,8.73273201535003,-86.4542043522424,-71.1620424007874,-110.865906073245,72.9454595254444,-175.991316281512,-89.34663021339,0.2577908515903491,-0.0485878977924798,0.0991406381657036,449.0,0.0518717886210344,0.1792456708142264,0.0932298575863414
2022-09-28,0.0798022235442307,9.08770345977749,-86.7817662401207,-71.3445993730506,-110.408346302376,72.9454595254444,-176.007218896483,-89.3202826715685,0.2400433749948509,0.0770334701920358,0.2411843329443564,449.0,0.0105229954410121,0.3238810514738345,0.2127874204642844
2022-09-29,0.0724989182819482,9.5681389492181,-86.7817662401207,-71.3750255350945,-109.808136056657,72.9454595254444,-176.007218896483,-89.3202826715685,0.3184444018636708,-0.0728507331097577,0.3268045094095482,449.0,0.0992043270067549,0.1798789467391122,0.2753934590255758
2022-09-30,0.0657174351581563,10.1740531577932,-86.9088798085511,-71.5220853183064,-109.170018196682,72.9454595254444,-176.007218896483,-89.3202826715685,0.1542381566183802,-0.0246320052609496,0.3000510256592284,436.14158172755,-0.042150636157848,0.2782987967381787,0.2719673941216264
2022-10-01,0.0594642797531394,10.3614780390446,-86.7182094559056,-71.0707639146559,-108.848198289762,76.9090943770504,-167.246512336846,-88.9685331525577,0.0901839105106782,-0.2229864047765969,0.4169876248790394,509.0,-0.1059769676619984,0.1041753097254525,0.3980511571727229
2022-10-02,0.0537437284638406,10.957522931673,-87.0066594765744,-71.3800965621018,-108.258677980372,76.9090943770504,175.326610752918,-88.955126398894,0.0134896583781029,-0.1060111480145825,0.3298657241194301,509.0,-0.1596484675103162,0.2184140087874803,0.2903247322278153
2022-10-03,0.048557704757033,11.2766517835335,-87.1239950782025,-71.6082927774307,-107.523175161267,76.9090943770504,172.541928453351,-88.7981463597558,-0.0757496240297845,0.0455839826873494,0.4435415173948221,539.0,-0.2437547058481316,0.3055143929589578,0.3554033550194701
2022-10-04,0.0439057142536646,8.0595103104014,-87.402667132069,-72.0089039110081,-106.815727175975,76.9636398107881,169.460615291671,-88.6429988058336,-0.1010402680333508,0.0977446179867397,0.6217319520389962,569.0,-0.2713936148086908,0.3517494335837098,0.5165779158851315
2022-10-05,0.0397848679808262,8.44814284007629,-87.4222230656737,-72.1965319102785,-106.168928848089,76.9636398107881,163.072026804208,-88.8830114537703,0.0772259839111468,-0.1773121463825069,0.4327098129878448,629.0,-0.0943295742457866,0.0723453722953977,0.3310116247084338
2022-10-06,0.0361900255959301,9.57425914653582,-87.4613349328831,-72.2320290993297,-105.531960033741,76.981821622034,159.499088329,-88.8215652633228,0.2783859323847648,-0.2585728340006813,0.2863654175047466,659.0,0.1029136241514366,-0.0237746508101042,0.1795238582802711
2022-10-07,0.0331140906634399,9.88179906175099,-87.6177824017205,-72.4145860715928,-105.073076954402,78.9818208590829,154.829139231179,-88.746012799094,0.5268148082474404,-0.0719969640893162,0.0463473284262811,719.0,0.3565282933712319,0.1404628736427453,-0.0640805741056832
2022-10-08,0.0305484836467366,11.1280626884874,-87.7888968207613,-72.3993729905709,-104.599158259065,78.9818208590829,150.301887945801,-88.6744385873127,0.5437316912915495,0.390130638086923,-0.2536133480405975,749.0,0.3625969603188709,0.5921345150934847,-0.3738782598667459
2022-10-09,0.0284838000023606,11.7359271682217,-87.7791188539589,-72.1914608832712,-104.230167578594,78.9818208590829,145.364807993769,-88.5972725061257,0.6662391519424391,1.2456627378281315,-0.0965773108063042,809.0,0.5055333177360785,1.4452702156276953,-0.2166415461104724
2022-10-10,0.0269106308668111,12.2830051999826,-87.7986747875636,-71.8517020737816,-104.031976267973,78.9818208590829,138.552018490733,-88.4917737144109,0.3269472419334385,1.3840863339797014,0.1445900862792201,839.0,0.0894662110970387,1.7771617323628055,0.2350118833592674
2022-10-11,0.0258204829572323,12.5531671909756,-87.7888968207613,-71.4865881292553,-103.994700356526,78.9818208590829,138.265498483816,-88.4873019355,0.1077108317231392,1.3732328076533973,1.1264613664209018,749.0,-0.2202342020230763,1.9025826693072525,1.2315153530529916
2022-10-12,0.0252066920276009,12.809821082419,-87.7106730863426,-70.7310051051662,-104.295156615648,78.9818208590829,127.375412209291,-88.3118983389104,-0.3382070171361833,0.3991530325265606,0.2958094183364336,689.0,-0.6634038406169662,0.9767439693002568,0.3780529092533407
2022-10-13,0.0250651937458345,12.826706206856,-87.5933374847146,-70.2340444584499,-104.592729349224,78.9818208590829,123.969556045347,-88.2545891876856,0.1144533523495169,-0.0418384937175091,0.0260553831710835,629.0,-0.1107034895538473,0.3688064889955848,-0.1522696449617069
2022-10-14,0.0253950171370366,11.6633211331423,-87.3880001818655,-69.3719698672073,-105.153689856834,78.9818208590829,123.669187256717,-88.2497097130007,0.548284684402242,-0.5595189761445561,0.1369979390369821,539.0,0.3848537766071758,-0.198788500406073,-0.0701290197778425
2022-10-15,0.0261984052035754,11.0875383898384,-87.0408823603826,-68.4236878168406,-106.175648859006,78.9818208590829,115.094851602473,-88.1120029551379,0.4893513739193775,0.2225920223768193,0.1358856343028745,479.0,0.338520442299347,0.5518205078982141,-0.0650146952517094
2022-10-16,0.0274805378388289,10.520198208753,-87.0066594765744,-67.5261160365468,-107.275960792354,78.9818208590829,109.488914546642,-88.0118943307092,0.3165664851508785,0.015831039575478,0.1451108368079273,419.0,0.1793522208777671,0.3897856523664221,-0.0210682269557599
2022-10-17,0.0292489131994098,9.77316555936155,-86.380869601225,-66.3496377708511,-108.587446618191,78.9818208590829,104.274133691014,-88.069203481934,0.0656237114002702,0.2604239981873872,0.0542799115759079,359.0,-0.0322413001440475,0.5854015774770205,-0.0876149833949224
2022-10-18,0.0315125027021521,9.27130937930894,-86.1168644975619,-65.5839126927474,-110.136240317385,78.9818208590829,98.9364947867682,-87.6942006174498,-0.1855425893450771,0.1152904000897139,0.1286218657347432,359.0,-0.3345022174151648,0.3767920085470884,-0.069321588947738
2022-10-19,0.034280819952807,8.89950739225776,-86.0679746635502,-64.6508437234025,-111.436148555532,76.981821622034,95.1376413543359,-87.6096745546579,-0.2621788732821965,0.1857059752616287,-0.1105678009918173,329.0,-0.4233034685862001,0.4100539391994134,-0.2460868709124558
